project,version,tracer,kind,zrange,region,weight,close pair correction,available,data type,directory
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP_complete,None,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP_thetacut_complete,thetacut,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,1.1-1.6,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,1.1-1.6,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,1.1-1.6,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GCcomb,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,GCcomb,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GCcomb,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,GCcomb,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP_complete,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP_complete,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP_complete,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP_complete,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP_complete,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP_complete,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP_complete-noshuffle,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP_complete-noshuffle,None,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP_reshuffle,None,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP_thetacut_complete,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP_thetacut_complete,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP_thetacut_complete,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP_thetacut_complete,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP_thetacut_complete,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP_thetacut_complete,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP_thetacut_complete-noshuffle,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP_thetacut_complete-noshuffle,thetacut,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP_thetacut_reshuffle,thetacut,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default_complete-noshuffle,None,4,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default_thetacut_complete-noshuffle,thetacut,4,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.4-0.6,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.4-0.6,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.4-0.6,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.6-0.8,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.6-0.8,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.6-0.8,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,GCcomb,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,SGC,default-FKP,auw,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,GCcomb,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,SGC,default-FKP,thetacut,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP_complete,None,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP_thetacut_complete,thetacut,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,0.8-2.1,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,0.8-2.1,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,0.8-2.1,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,DES,default-FKP,None,2,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,N,default-FKP,None,2,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,S,default-FKP,None,2,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,None,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SnoDES,default-FKP,None,2,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
full_shape/base,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,DES,default-FKP,None,2,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-hf-dr2-v2-altmtl
